img_id;Sample;Image;Name;Image Name;expo_id;Country;Group;Class;Class Description;Granular Location - Map;Palace Gallery Section;Palace Gallery Section Name;Area;Locale Type;Critical Theme;Topical Theme;People;Animal;Animal Type;Plant;Plant Type;Sound;Sound Type;Prize;Prize Type;Material;Creator;Image Framing;Image Materiality;Glass Plate;Text-in-Frame;Text-in-Image;Associated Excerpt(s);Excerpt Image ;Excerpted Source(s);Source File(s);Associated Image(s);Links;Comments;Medium;Author;Approx Orig Resolution;Collection
775;;;FRDAFAN81_OF12v1484_A;;565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
265;;;315 Vue Panoramique, prise du Phare;;315;;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;PANORAMA;Leon & Levy;1600;Archives Nationales de France
692;;;FRDAFAN81_OF12v1371_A;;366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
891;;;FRDAFAN81_OF12v1676_A;;669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
365;;;8020 Exposition Universelle de 1867,Section Suédoise;;8020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tekniska museet
682;;;FRDAFAN81_OF12v1359_A;;340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
352;;;569 Parc Tunisien;;569;Tunisia;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;1600;Archives Nationales de France
608;;;FRDAFAN81_OF12v1255_A;;387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
438;;;FRDAFAN81_OF12v1013_A;;410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
648;;;FRDAFAN81_OF12v1315_A;;632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
679;;;FRDAFAN81_OF12v1356_A;;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
654;;;FRDAFAN81_OF12v1322_A;;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
628;;;FRDAFAN81_OF12v1276_A;;544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
742;;;FRDAFAN81_OF12v1437_A;;94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
78;;;693 Le Berger Lycidas, par Trupheme;;693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;Leon & Levy;1050;Archives Nationales de France
302;;;287 Temple d'Edfou. Parc Égyptien (BM);;287;Egypt;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;4500;Brian May
410;;;8039 - Exposition universelle de 1867. Section autrichienne;;8039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kakou Collection
401;;;Exposition universelle, Paris. No. 17. Galerie Anglaise. Cristaux (No. 1);;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;National Gallery of Victoria
557;;;FRDAFAN81_OF12v1192_A;;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
88;;;51 Galerie Francaise Orfevrerie;;51;France;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leon & Levy;1050;Archives Nationales de France
815;;;FRDAFAN81_OF12v1583_A;;391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
277;;;604 Statue de Charlemagne;;605;;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;Leon & Levy;4500;Brian May
531;;;FRDAFAN81_OF12v1159_A;;584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
787;;;FRDAFAN81_OF12v1514_A;;593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
521;;;FRDAFAN81_OF12v1146_A;;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
789;;;FRDAFAN81_OF12v1516_A;;609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
874;;;FRDAFAN81_OF12v1652_A;;1013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
383;;;17- Galerie Anglais - Cristaux n°1;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;National Gallery of Victoria
39;;;[Anon] Verso: 6183 Salon des recompenses;;;Salon des récompenses;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Anon. maybe Lowe & Bro (USA) pirate Leon & Levy?;7100;François Brunet
178;;;355 Galerie du Travail, Section Francaise;;355;France;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Machine;Leon & Levy;1050;Archives Nationales de France
824;;;FRDAFAN81_OF12v1592_A;;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
;;;FRDAFAN81_OF12v1659_A;;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
100;;;196 Jardin Central, Groupe de Statues (No 14) (BM);;196;Central Garden;;;;;;;Central Garden;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;Leon & Levy;4500;Brian May
330;;;404 Vue dans le Jardin d'Horticulture;;404;Jardin d'Horticulture;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;1050;Archives Nationales de France
653;;;FRDAFAN81_OF12v1321_A;;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
223;;;78 Galeries Prussienne. Fontes d'art;;78;Prussia;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture,Architecture;Leon & Levy;4500;Brian May
635;;;FRDAFAN81_OF12v1283_A;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
527;;;FRDAFAN81_OF12v1153_A;;117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
485;;;FRDAFAN81_OF12v1095_A;;702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
636;;;FRDAFAN81_OF12v1284_A;;642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
422;;;8121 - Exposition universelle de 1867 - Vue panoramique du parc Egyptien;;8121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kakou Collection
80;;;701 La Madeleine au desert, par Chartrousse;;701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;Leon & Levy;1050;Archives Nationales de France
652;;;FRDAFAN81_OF12v1319_A;;434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
342;;;384 Parc Portugais;;384;Portugal;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;1600;Archives Nationales de France
257;;;752 Costumes Suédois;;752;Sweden;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Costume;Leon & Levy;1050;Archives Nationales de France
433;;;8819 - Exposition universelle de 1867. Jardin d_horticulture 2;;8819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kakou Collection
764;;;FRDAFAN81_OF12v1468_A;;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
122;;;[TBD] Negative 19;;;;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture,Painting;TBD;4000;Roger Viollet
668;;;FRDAFAN81_OF12v1338_A;;122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
726;;;FRDAFAN81_OF12v1410_A;;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
109;;;585 Jardin Central, ensemble de Statues;;585;Central Garden;;;;;;;Central Garden;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;Leon & Levy;1050;Archives Nationales de France
708;;;FRDAFAN81_OF12v1390_A;;670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
397;;;489 - Galerie du Travail Section Japonaise;;489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;National Gallery of Victoria
216;;;299 Pavillon du Portugal;;299;Portugal;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;4500;Brian May
676;;;FRDAFAN81_OF12v1352_A;;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
629;;;FRDAFAN81_OF12v1277_A;;633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
867;;;FRDAFAN81_OF12v1644_A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
192;;;147 Beaux-Arts, Section Italienne (No 19);;147;Italy;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;Leon & Levy;4500;Brian May
836;;;FRDAFAN81_OF12v1605_A;;739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
132;;;247 Bronzes d'art, le Charmeur de serpents;;247;;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;Leon & Levy;2350;Library Company of Philadelphia
123;;;[TBD] Negative 20;;;;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture,Painting;TBD;4000;Roger Viollet
350;;;45 Parc Tunisien Palais du Bey;;45;Tunisia;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;4500;Brian May
152;;;67 Galerie du Travail, Section Autrichienne;;67;Austria;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Machine;Leon & Levy;1050;Archives Nationales de France
470;;;FRDAFAN81_OF12v1054_A;;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
95;;;328 Annexe, Machines agricoles Anglaises;;328;UK;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leon & Levy;4500;Brian May
520;;;FRDAFAN81_OF12v1142_A;;327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
160;;;[Anon] Verso: Galerie des Beaux-Arts, Section Française;;;France;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;Anonymous;2000;Patrick Montgomery
490;;;FRDAFAN81_OF12v1106_A;;696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
659;;;FRDAFAN81_OF12v1328_A;;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
790;;;FRDAFAN81_OF12v1523_A;;640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
854;;;FRDAFAN81_OF12v1630_A;;223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
370;;;TEKA0021900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tekniska museet
289;;;319 Parc Autrichien, Terres cuites;;319;Austria;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;1600;Archives Nationales de France
709;;;FRDAFAN81_OF12v1391_A;;416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
64;;;[TBD] Negative 6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TBD;4000;Roger Viollet
359;;;[TBD] Negative 23;;;;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;TBD;4000;Roger Viollet
117;;;[TBD] Negative 8;;;Switzerland;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Machine;TBD;4000;Roger Viollet
66;;;[TBD] Negative 21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;TBD;4000;Roger Viollet
870;;;FRDAFAN81_OF12v1648_A;;651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
864;;;FRDAFAN81_OF12v1641_A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
275;;;437 Pavillion des Bibles Protestantes;;437;;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;1600;Archives Nationales de France
336;;;[L&L] Parc Pays-Bas;;;Netherlands;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;1600;Archives Nationales de France
148;;;339 Mobilier, Section Americaine;;339;America;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Furniture;Leon & Levy;1600;Archives Nationales de France
651;;;FRDAFAN81_OF12v1318_A;;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
729;;;FRDAFAN81_OF12v1417_A;;399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
131;;;242 Galerie du Travail, Ascenseur;;242;;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Machine;Leon & Levy;4500;Brian May
384;;;47 - Costumes Suédois;;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;National Gallery of Victoria
293;;;670 Vue dans le Parc Autrichien;;670;Austria;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;1600;Archives Nationales de France
220;;;42 Galerie du Travail Section Prussienne;;42;Prussia;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;1050;Archives Nationales de France
362;;;[L&L] L'interieur du Pavillon du Bey de Tunis (b);;;Tunisia;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture (Interior);Leon & Levy;1050;Archives Nationales de France
811;;;FRDAFAN81_OF12v1579_A;;629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
780;;;FRDAFAN81_OF12v1499_A;;485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
819;;;FRDAFAN81_OF12v1587_A;;477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
157;;;417 Cristaux, Section Autrichienne;;417;Austria;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal;Leon & Levy;1050;Archives Nationales de France
380;;;690 - LA première lecture par Sarocchi;;690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Victoria and Albert
424;;;8127 - Exposition universelle de 1867. Galerie du travail. Section italienne;;8127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kakou Collection
25;;;[Anon] Verso: 6162 Ottoman Goods. Turkish Section;;;Ottoman Empire;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;;Anon. maybe Lowe & Bro (USA) pirate Leon & Levy?;7100;François Brunet
420;;;8112 - Exposition universelle de 1867. Pavillon impérial;;8112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kakou Collection
266;;;365 Panorama du Parc, pris du Phare;;365;Cercle International;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;PANORAMA;Leon & Levy;4500;Brian May
443;;;FRDAFAN81_OF12v1018_A;;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
24;;;583 Entrée de l'Aquarium d'eau de mer (FB);;583;Aquarium d'eau de mer;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;7100;François Brunet
832;;;FRDAFAN81_OF12v1601_A;;713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
792;;;FRDAFAN81_OF12v1538_A;;716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
765;;;FRDAFAN81_OF12v1469_A;;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
747;;;FRDAFAN81_OF12v1442_A;;121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
312;;;647 Temple d'Edfou, Parc Égyptien;;647;Egypt;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;4500;Brian May
67;;;[TBD] Negative 22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;TBD;4000;Roger Viollet
745;;;FRDAFAN81_OF12v1440_A;;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
737;;;FRDAFAN81_OF12v1427_A;;140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
50;;;[L&L] Blackwell London Horse;;;Great Britain;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Commercial, Equistrian;Leon & Levy;7650;François Brunet
575;;;FRDAFAN81_OF12v1211_A;;124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
888;;;FRDAFAN81_OF12v1673_A;;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
68;;;81 Salon de Sèvres et des Gobelins (No 5);;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leon & Levy;1050;Archives Nationales de France
537;;;FRDAFAN81_OF12v1166_A;;310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
762;;;FRDAFAN81_OF12v1466_A;;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
617;;;FRDAFAN81_OF12v1264_A;;636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
872;;;FRDAFAN81_OF12v1650_A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
772;;;FRDAFAN81_OF12v1480_A;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
29;;;[Anon] Verso: 6143 Galerie des Beaux-Arts. Section Italienne;;;Italy;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lowe & Bro (USA) pirate Leon & Levy?;7100;François Brunet
550;;;FRDAFAN81_OF12v1182_A;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
839;;;FRDAFAN81_OF12v1610_A;;114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
153;;;92 Galerie du Travail, Section Autrichienne;;92;Austria;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Machine;Leon & Levy;1050;Archives Nationales de France
232;;;207 Beaux-Arts, Section Espagnole (No 2);;207;Spain;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Painting,Sculpture;Leon & Levy;1050;Archives Nationales de France
218;;;9 Porcelaines de Prusse (No 2);;9;Prussia;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Porcelaine;Leon & Levy;1050;Archives Nationales de France
439;;;FRDAFAN81_OF12v1014_A;;674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
219;;;30 Salle de Géographie, Section prussienne;;30;Prussia;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Globes,Furniture;Leon & Levy;1050;Archives Nationales de France
14;;;287 Temple d'Edfou. Parc Égyptien (FB);;287;Egypt;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;7100;François Brunet
427;;;8153 - Exposition universelle de 1867. Jardin réservé;;8153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kakou Collection
7;;;204 La Piété, par Jean Dupré;;204;France;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;Leon & Levy;7100;François Brunet
161;;;[L&L] Instruments nautiques, section Francaise;;;France;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Clock;Leon & Levy;1050;Archives Nationales de France
436;;;Exposition universelle de 1867. Section prussienne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kakou Collection
505;;;FRDAFAN81_OF12v1127_A;;742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
412;;;8062 - Exposition universelle de 1867. Section anglaise;;8062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kakou Collection
238;;;357 Galerie des arts retrospectifs. Section Suedoise;;357;Sweden;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Armory;Leon & Levy;1050;Archives Nationales de France
610;;;FRDAFAN81_OF12v1257_A;;407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
387;;;130 - Vue dans le Jardin d_Horticulture;;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;National Gallery of Victoria
464;;;FRDAFAN81_OF12v1042_A;;581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
108;;;580 Vue dans le Jardin Central;;580;Central Garden;;;;;;;Central Garden;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;Leon & Levy;1050;Archives Nationales de France
462;;;FRDAFAN81_OF12v1039_A;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
278;;;622 Vue generale du Parc, prise du Cercle International;;622;;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;PANORAMA;Leon & Levy;1600;Archives Nationales de France
878;;;FRDAFAN81_OF12v1656_A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
573;;;FRDAFAN81_OF12v1208_A;;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
378;;;Exposition universelle, Paris. 8001. Inauguration;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Patrick Montgomery
413;;;8062 - Exposition universelle de 1867. Section anglaise(1);;8062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kakou Collection
27;;;[Anon] Verso: 6129 Galerie des Beaux-Arts. Section Française;;;France;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lowe & Bro (USA) pirate Leon & Levy?;7100;François Brunet
322;;;430 Parc Italien;;430;Italy;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Leon & Levy;1600;Archives Nationales de France
727;;;FRDAFAN81_OF12v1413_A;;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
347;;;[Anon] Yourta du Nord;;;Russia;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture;Anonymous;1600;Gary Van Zante
732;;;FRDAFAN81_OF12v1420_A;;486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
673;;;FRDAFAN81_OF12v1348_A;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
396;;;471 Salon des Beaux-Arts italines;;471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;National Gallery of Victoria
724;;;FRDAFAN81_OF12v1408_A;;273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
45;;;[Anon] No information ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Anonym. pirate Leon & Levy;7100;François Brunet
861;;;FRDAFAN81_OF12v1637_A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
887;;;FRDAFAN81_OF12v1672_A;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
440;;;FRDAFAN81_OF12v1015_A;;675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
907;;;FRDAFAN81_OF12v1706_A;;760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
799;;;FRDAFAN81_OF12v1564_A;;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
586;;;FRDAFAN81_OF12v1225_A;;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
196;;;225 Beaux-Arts, Section Italienne (No 31);;225;Italy;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture,Photography;Leon & Levy;1050;Archives Nationales de France
725;;;FRDAFAN81_OF12v1409_A;;468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
13;;;286 Vue panoramique du Parc Ottoman et egyptien;;286;Ottoman Empire;;;;;;;Parc;;;;;;;;;;;;;;;;;;;;;;;;;;;Architecture,PANORAMA;Leon & Levy;7100;François Brunet
106;;;578 Vue dans le Jardin Central (AN);;578;Central Garden;;;;;;;Central Garden;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;Leon & Levy;1050;Archives Nationales de France
83;;;733 Somnolence, par Leroux;;733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;Leon & Levy;1050;Archives Nationales de France
390;;;212 - Jardin Central, Groupe de Statues (N°16);;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;National Gallery of Victoria
104;;;576 Vue dans le Jardin Central (AN);;576;Central Garden;;;;;;;Central Garden;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;Leon & Levy;1050;Archives Nationales de France
116;;;[TBD] Negative 7;;;;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Sculpture;TBD;4000;Roger Viollet
147;;;261 Appareils pour les Sciences. Section Américaine (BM);;261;America;;;;;;;Palais;;;;;;;;;;;;;;;;;;;;;;;;;;;Machine;Leon & Levy;4500;Brian May
672;;;FRDAFAN81_OF12v1347_A;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000x1000;Archives Nationales
